customer_id,company_name,industry,company_size,city,state,region,signup_date,acquisition_channel
C0311,Indigo Partners,Technology,500+,Philadelphia,PA,East,2025-11-15,Google Ads
C0312,Iron Ventures,E-commerce & Retail,500+,Washington,DC,East,2025-10-11,LinkedIn
C0313,Rapid Metrics,E-commerce & Retail,201-500,Portland,OR,West,2025-06-02,Referral
C0314,Core Apps,E-commerce & Retail,51-200,Nashville,TN,South,2025-09-03,Google Ads
C0315,Prime Energy,Healthcare,201-500,Portland,OR,West,2025-09-26,LinkedIn
C0316,Orbit Learning,Manufacturing,51-200,Portland,OR,West,2025-08-02,Organic Search
C0317,Rapid Realty,Healthcare,201-500,Dallas,TX,South,2025-09-24,LinkedIn
C0318,Haven Dynamics,Education,1-10,Atlanta,GA,South,2026-02-26,Referral
C0319,Peak Partners,Marketing & Media,201-500,Denver,CO,West,2025-07-15,Webinar
C0320,True Health,Education,51-200,Boston,MA,East,2026-06-10,Organic Search
C0321,Onyx Farms,Manufacturing,11-50,Chicago,IL,Midwest,2026-05-25,Referral
C0322,Core Legal,Professional Services,500+,San Francisco,CA,West,2025-11-30,LinkedIn
C0323,Vivid Trading,Marketing & Media,51-200,Los Angeles,CA,West,2025-08-04,Organic Search
C0324,Quantum Software,Professional Services,201-500,Washington,DC,East,2025-12-30,Google Ads
C0325,Onyx Group,Technology,1-10,Phoenix,AZ,West,2026-04-29,Webinar
C0326,Iron Learning,E-commerce & Retail,51-200,Charlotte,NC,South,2026-01-05,Google Ads
C0327,Echo Works,Marketing & Media,51-200,Miami,FL,South,2026-04-02,Cold Outreach
C0328,Swift Sports,E-commerce & Retail,1-10,Baltimore,MD,East,2025-12-23,Google Ads
C0329,Coastal Events,Finance,51-200,Miami,FL,South,2026-01-03,Cold Outreach
C0330,Lunar Marketing,Technology,51-200,Philadelphia,PA,East,2025-07-19,Google Ads
C0331,Grove Trading,Marketing & Media,11-50,Dallas,TX,South,2026-03-03,Webinar
C0332,Solar Partners,Technology,51-200,Portland,OR,West,2025-05-22,Referral
C0333,Metro Networks,Finance,1-10,Denver,CO,West,2026-02-07,Google Ads
C0334,Core Services,Professional Services,201-500,Miami,FL,South,2026-04-03,Referral
C0335,Core Consulting,E-commerce & Retail,201-500,Phoenix,AZ,West,2025-04-02,LinkedIn
C0336,Quantum Gaming,Education,11-50,Los Angeles,CA,West,2026-01-06,Organic Search
C0337,Central Security,Education,11-50,Boston,MA,East,2025-03-17,Google Ads
C0338,Vertex Cloud,Finance,11-50,Houston,TX,South,2026-02-03,Referral
C0339,Nimbus Foods,Healthcare,11-50,San Diego,CA,West,2025-03-25,Referral
C0340,Maple Signals,Healthcare,201-500,Houston,TX,South,2026-06-19,Organic Search
C0341,Metro Commerce,Technology,11-50,Austin,TX,South,2025-04-09,Cold Outreach
C0342,Stellar Energy,Healthcare,11-50,Dallas,TX,South,2026-06-30,Google Ads
C0343,Prime Robotics,E-commerce & Retail,11-50,San Francisco,CA,West,2026-04-20,Google Ads
C0344,Maple Legal,Healthcare,51-200,Charlotte,NC,South,2026-01-21,LinkedIn
C0345,Canyon Optics,E-commerce & Retail,201-500,Denver,CO,West,2026-03-06,Google Ads
C0346,Spark Sports,Technology,1-10,Columbus,OH,Midwest,2026-04-22,Google Ads
C0347,Vivid Logistics,Education,11-50,Charlotte,NC,South,2026-06-17,LinkedIn
C0348,Legacy Industries,Technology,1-10,Phoenix,AZ,West,2025-07-31,Organic Search
C0349,Pulse Retail,Professional Services,1-10,Dallas,TX,South,2026-01-15,Google Ads
C0350,Apex Talent,Marketing & Media,11-50,Baltimore,MD,East,2025-03-22,Referral
C0351,Bright Group,Finance,51-200,Washington,DC,East,2026-01-11,LinkedIn
C0352,Blue Realty,Finance,51-200,Washington,DC,East,2025-05-02,Cold Outreach
C0353,Solar Ventures,Marketing & Media,1-10,New York,NY,East,2026-01-04,LinkedIn
C0354,Pixel Commerce,Marketing & Media,51-200,Houston,TX,South,2026-01-27,LinkedIn
C0355,Beacon Learning,Technology,201-500,Detroit,MI,Midwest,2025-11-23,Google Ads
C0356,Beacon Motors,Healthcare,11-50,Los Angeles,CA,West,2025-12-12,Cold Outreach
C0357,Cedar Software,Professional Services,11-50,Houston,TX,South,2026-03-22,Google Ads
C0358,Keystone Print,Marketing & Media,51-200,Dallas,TX,South,2026-04-01,Google Ads
C0359,Quantum Retail,Healthcare,1-10,Houston,TX,South,2025-11-02,Cold Outreach
C0360,Solid Foods,Professional Services,201-500,New York,NY,East,2026-01-16,Referral
C0361,Summit Data,Finance,201-500,Boston,MA,East,2026-06-19,LinkedIn
C0362,Nimbus Security,Education,201-500,Miami,FL,South,2025-04-29,Google Ads
C0363,Vivid Analytics,Finance,1-10,Seattle,WA,West,2025-04-23,Google Ads
C0364,United Security,Finance,1-10,Phoenix,AZ,West,2025-03-08,LinkedIn
C0365,Vivid Farms,Technology,201-500,Baltimore,MD,East,2026-01-26,Referral
C0366,Summit Signals,Technology,11-50,Los Angeles,CA,West,2025-10-16,Organic Search
C0367,Ember Motors,Healthcare,11-50,Los Angeles,CA,West,2026-03-26,Google Ads
C0368,Crest Health,Education,51-200,Denver,CO,West,2026-02-05,Google Ads
C0369,Lunar Automation,Technology,1-10,Dallas,TX,South,2025-08-01,LinkedIn
C0370,Apex Labs,Professional Services,51-200,Kansas City,MO,Midwest,2026-05-02,Referral
C0371,Vivid Services,Marketing & Media,500+,Philadelphia,PA,East,2026-03-31,Google Ads
C0372,Flint Biotech,Finance,51-200,Phoenix,AZ,West,2025-07-03,Google Ads
C0373,Solid Supply,Professional Services,11-50,Austin,TX,South,2025-09-29,Google Ads
C0374,North Cloud,Professional Services,500+,San Francisco,CA,West,2025-08-23,Google Ads
C0375,Blue Media,Healthcare,51-200,Columbus,OH,Midwest,2025-04-05,LinkedIn
C0376,Quantum Forge,Marketing & Media,1-10,Washington,DC,East,2025-04-26,Google Ads
C0377,Nova Textiles,Technology,51-200,Denver,CO,West,2026-06-05,Referral
C0378,Keystone Realty,Marketing & Media,1-10,Baltimore,MD,East,2025-10-05,Referral
C0379,Atlas Print,Education,11-50,San Francisco,CA,West,2025-09-18,Webinar
C0380,Nova Realty,Marketing & Media,51-200,Nashville,TN,South,2026-02-09,Webinar
C0381,Mosaic Capital,E-commerce & Retail,1-10,Los Angeles,CA,West,2025-12-10,Google Ads
C0382,Peak Supply,Technology,1-10,Minneapolis,MN,Midwest,2026-06-06,Google Ads
C0383,Prime Foods,Finance,51-200,Houston,TX,South,2026-03-19,Organic Search
C0384,Nimbus Digital,Marketing & Media,11-50,Detroit,MI,Midwest,2025-11-01,Referral
C0385,Urban Retail,Healthcare,51-200,Kansas City,MO,Midwest,2025-09-08,Google Ads
C0386,Clear Automation,Healthcare,11-50,San Francisco,CA,West,2026-06-17,Organic Search
C0387,Copper Print,Manufacturing,51-200,Washington,DC,East,2026-02-14,Organic Search
C0388,Summit Solutions,Professional Services,201-500,Atlanta,GA,South,2026-06-21,Google Ads
C0389,Spark Systems,E-commerce & Retail,1-10,Philadelphia,PA,East,2025-04-07,Referral
C0390,Crest Logistics,Technology,201-500,Los Angeles,CA,West,2026-04-20,Referral
C0391,Rapid Biotech,Professional Services,1-10,San Diego,CA,West,2026-01-24,LinkedIn
C0392,Quantum Tech,Professional Services,11-50,Denver,CO,West,2025-04-12,Webinar
C0393,Blue Logistics,Professional Services,11-50,Minneapolis,MN,Midwest,2026-01-08,Google Ads
C0394,United Studios,Finance,1-10,Philadelphia,PA,East,2026-02-16,Google Ads
C0395,Crest Textiles,Technology,1-10,Houston,TX,South,2025-01-18,Organic Search
C0396,Bold Sports,E-commerce & Retail,51-200,Kansas City,MO,Midwest,2025-10-03,Referral
C0397,Coastal Labs,Finance,201-500,San Francisco,CA,West,2026-04-17,LinkedIn
C0398,Nova Networks,Marketing & Media,500+,Miami,FL,South,2025-07-05,Google Ads
C0399,Legacy Motors,Finance,500+,San Francisco,CA,West,2025-11-18,Webinar
C0400,Onyx Biotech,Healthcare,11-50,Portland,OR,West,2025-10-29,Organic Search
C0401,Bright Supply,Marketing & Media,1-10,Portland,OR,West,2025-08-17,Organic Search
C0402,Flint Works,E-commerce & Retail,1-10,San Diego,CA,West,2026-05-24,LinkedIn
C0403,Blue Wellness,E-commerce & Retail,51-200,New York,NY,East,2026-03-10,Webinar
C0404,Pioneer Studios,Healthcare,201-500,Washington,DC,East,2025-03-29,Referral
C0405,Pulse Design,Technology,11-50,Portland,OR,West,2026-06-25,Webinar
C0406,Summit Logistics,Professional Services,1-10,Portland,OR,West,2026-05-29,Google Ads
C0407,Delta Partners,Finance,11-50,Houston,TX,South,2025-07-23,LinkedIn
C0408,Bright Services,Finance,201-500,Los Angeles,CA,West,2026-04-20,Cold Outreach
C0409,Haven Realty,Finance,11-50,Austin,TX,South,2025-03-17,LinkedIn
C0410,Cedar Marketing,Marketing & Media,51-200,Kansas City,MO,Midwest,2026-06-28,Organic Search
C0411,Pioneer Cloud,E-commerce & Retail,11-50,Atlanta,GA,South,2026-01-27,Webinar
C0412,Metro Legal,Technology,11-50,New York,NY,East,2026-01-13,Google Ads
C0413,Nimbus Commerce,Professional Services,11-50,Houston,TX,South,2025-03-03,Organic Search
C0414,Crest Travel,Technology,51-200,Charlotte,NC,South,2026-05-01,Cold Outreach
C0415,Zen Travel,Manufacturing,51-200,Detroit,MI,Midwest,2025-01-08,Webinar
C0416,Peak Commerce,E-commerce & Retail,11-50,Minneapolis,MN,Midwest,2025-06-02,Webinar
C0417,Indigo Brands,Technology,11-50,Baltimore,MD,East,2025-04-07,Cold Outreach
C0418,Legacy Optics,Healthcare,1-10,Nashville,TN,South,2026-03-04,Google Ads
C0419,Swift Events,Marketing & Media,1-10,Atlanta,GA,South,2025-05-31,Webinar
C0420,Canyon Learning,Manufacturing,1-10,Los Angeles,CA,West,2026-05-03,Organic Search
C0421,Metro Finance,E-commerce & Retail,1-10,Baltimore,MD,East,2026-01-20,Referral
C0422,Onyx Trading,Healthcare,51-200,Dallas,TX,South,2025-01-11,Organic Search
C0423,Pulse Industries,Finance,201-500,Atlanta,GA,South,2025-01-06,Cold Outreach
C0424,Mosaic Talent,Manufacturing,51-200,Philadelphia,PA,East,2025-02-20,LinkedIn
C0425,Zen Commerce,E-commerce & Retail,51-200,San Francisco,CA,West,2026-01-31,Cold Outreach
C0426,Iron Sports,Healthcare,500+,Seattle,WA,West,2026-04-24,Google Ads
C0427,Delta Health,Finance,500+,Washington,DC,East,2025-06-30,Google Ads
C0428,Zen Finance,Marketing & Media,11-50,Minneapolis,MN,Midwest,2026-04-18,Organic Search
C0429,Silver Builders,E-commerce & Retail,1-10,Minneapolis,MN,Midwest,2025-02-19,Google Ads
C0430,Stellar Networks,Healthcare,1-10,Boston,MA,East,2026-04-05,Referral
C0431,Keystone Studios,Professional Services,201-500,San Francisco,CA,West,2026-05-27,Organic Search
C0432,Lunar Biotech,Healthcare,1-10,Houston,TX,South,2026-03-24,LinkedIn
C0433,Grove Logistics,Healthcare,11-50,Dallas,TX,South,2026-02-08,Google Ads
C0434,Solar Travel,Finance,51-200,Washington,DC,East,2026-04-11,Google Ads
C0435,Vertex Capital,Education,51-200,Baltimore,MD,East,2025-02-18,LinkedIn
C0436,Anchor Energy,Finance,51-200,Los Angeles,CA,West,2025-05-01,Organic Search
C0437,Silver Automation,Professional Services,201-500,Charlotte,NC,South,2025-04-25,Google Ads
C0438,Legacy Works,Marketing & Media,51-200,Dallas,TX,South,2025-11-09,Google Ads
C0439,Nova Supply,E-commerce & Retail,201-500,Baltimore,MD,East,2026-03-03,Google Ads
C0440,Golden Studios,Professional Services,1-10,Minneapolis,MN,Midwest,2026-01-11,LinkedIn
C0441,Central Studios,Education,201-500,Atlanta,GA,South,2026-04-26,Google Ads
C0442,Stellar Biotech,Marketing & Media,51-200,Kansas City,MO,Midwest,2025-04-09,Organic Search
C0443,Silver Creative,E-commerce & Retail,11-50,Philadelphia,PA,East,2026-03-17,Referral
C0444,Harbor Energy,Technology,500+,Washington,DC,East,2025-05-26,LinkedIn
C0445,Grove Apps,Technology,500+,Kansas City,MO,Midwest,2025-07-02,LinkedIn
C0446,Stellar Foods,Education,201-500,Columbus,OH,Midwest,2026-02-22,Google Ads
C0447,Stellar Supply,Education,201-500,Minneapolis,MN,Midwest,2026-06-09,Webinar
C0448,North Realty,Technology,11-50,Miami,FL,South,2026-01-22,Organic Search
C0449,Beacon Works,Manufacturing,11-50,Boston,MA,East,2025-02-06,Organic Search
C0450,Pioneer Payments,Finance,1-10,Denver,CO,West,2026-01-05,Webinar
C0451,Maple Talent,Professional Services,201-500,Boston,MA,East,2025-02-23,Referral
C0452,Coastal Print,Education,201-500,Kansas City,MO,Midwest,2026-05-26,LinkedIn
C0453,Solid Industries,Professional Services,500+,Philadelphia,PA,East,2026-02-28,Cold Outreach
C0454,Bright Partners,Education,201-500,Nashville,TN,South,2025-05-21,Google Ads
C0455,Nova Industries,Manufacturing,51-200,Detroit,MI,Midwest,2025-03-15,Cold Outreach
C0456,Urban Automation,E-commerce & Retail,1-10,Minneapolis,MN,Midwest,2025-05-07,Referral
C0457,Atlas Motors,Marketing & Media,1-10,Minneapolis,MN,Midwest,2026-06-09,Organic Search
C0458,Coastal Analytics,Finance,11-50,Baltimore,MD,East,2025-11-20,Google Ads
C0459,Urban Farms,E-commerce & Retail,51-200,New York,NY,East,2026-03-11,Google Ads
C0460,Solar Media,Technology,1-10,Minneapolis,MN,Midwest,2026-01-15,Webinar
C0461,Urban Gaming,Professional Services,201-500,San Diego,CA,West,2026-01-06,Google Ads
C0462,Central Forge,Technology,51-200,Los Angeles,CA,West,2025-04-14,Google Ads
C0463,Drift Ventures,Professional Services,11-50,Detroit,MI,Midwest,2026-06-08,Referral
C0464,Harbor Retail,Finance,201-500,Austin,TX,South,2025-08-04,Referral
C0465,Swift Supply,Professional Services,51-200,Boston,MA,East,2026-01-05,Google Ads
C0466,Onyx Signals,Manufacturing,51-200,Portland,OR,West,2026-02-15,Cold Outreach
C0467,Harbor Insights,Finance,11-50,Boston,MA,East,2026-01-12,LinkedIn
C0468,Orbit Legal,E-commerce & Retail,11-50,Columbus,OH,Midwest,2026-06-03,Cold Outreach
C0469,Solar Payments,Marketing & Media,1-10,Baltimore,MD,East,2025-04-16,Google Ads
C0470,Bold Digital,Education,51-200,Washington,DC,East,2025-11-05,Google Ads
C0471,Beacon Signals,Education,51-200,Washington,DC,East,2025-10-01,LinkedIn
C0472,Juniper Realty,Marketing & Media,500+,Chicago,IL,Midwest,2025-11-04,Google Ads
C0473,Pioneer Logistics,Technology,201-500,Columbus,OH,Midwest,2025-04-14,LinkedIn
C0474,Drift Textiles,Finance,1-10,Baltimore,MD,East,2025-04-29,Google Ads
C0475,Bold Motors,Technology,500+,Washington,DC,East,2025-07-08,Referral
C0476,Orbit Commerce,Education,1-10,San Diego,CA,West,2025-08-09,Cold Outreach
C0477,Indigo Gaming,Marketing & Media,1-10,Baltimore,MD,East,2025-10-08,Cold Outreach
C0478,Canyon Capital,Manufacturing,51-200,Phoenix,AZ,West,2026-01-12,Webinar
C0479,Summit Consulting,Manufacturing,201-500,Boston,MA,East,2026-01-23,Webinar
C0480,Copper Software,Professional Services,500+,Boston,MA,East,2025-10-10,Organic Search
C0481,Pulse Legal,Healthcare,201-500,Seattle,WA,West,2025-10-21,Organic Search
C0482,Urban Optics,Marketing & Media,1-10,San Diego,CA,West,2025-06-27,Cold Outreach
C0483,Anchor Consulting,Education,1-10,Denver,CO,West,2026-01-30,Webinar
C0484,Solar Finance,E-commerce & Retail,1-10,San Diego,CA,West,2025-08-18,Webinar
C0485,Golden Tech,Manufacturing,51-200,Nashville,TN,South,2025-01-23,Referral
C0486,Urban Trading,Finance,11-50,Portland,OR,West,2025-10-29,Google Ads
C0487,Flint Energy,Technology,1-10,San Francisco,CA,West,2025-11-24,Webinar
C0488,Nimbus Robotics,Manufacturing,11-50,Detroit,MI,Midwest,2025-06-09,Webinar
C0489,Flint Labs,Education,51-200,Seattle,WA,West,2026-01-05,Referral
C0490,Pioneer Forge,Marketing & Media,51-200,Columbus,OH,Midwest,2026-01-04,Cold Outreach
C0491,Summit Group,E-commerce & Retail,11-50,Boston,MA,East,2026-02-25,LinkedIn
C0492,Flint Travel,Technology,11-50,Austin,TX,South,2026-01-18,Webinar
C0493,True Marketing,Healthcare,51-200,Washington,DC,East,2026-01-10,Google Ads
C0494,Blue Apps,Marketing & Media,51-200,Los Angeles,CA,West,2025-08-11,Cold Outreach
C0495,Orbit Digital,Finance,11-50,Houston,TX,South,2026-03-09,Google Ads
C0496,Pulse Stores,Marketing & Media,1-10,Miami,FL,South,2025-12-25,Organic Search
C0497,Beacon Forge,Marketing & Media,500+,Boston,MA,East,2025-10-19,Google Ads
C0498,Central Analytics,Finance,51-200,Austin,TX,South,2026-01-28,Organic Search
C0499,Solid Talent,Marketing & Media,1-10,Boston,MA,East,2025-09-10,Google Ads
C0500,Drift Realty,Finance,51-200,Kansas City,MO,Midwest,2025-11-15,Webinar
C0501,Urban Payments,Healthcare,51-200,Nashville,TN,South,2026-03-04,LinkedIn
C0502,Silver Labs,E-commerce & Retail,1-10,Los Angeles,CA,West,2026-05-31,Cold Outreach
C0503,Swift Automation,E-commerce & Retail,1-10,Chicago,IL,Midwest,2026-05-16,Google Ads
C0504,Maple Group,Marketing & Media,500+,Kansas City,MO,Midwest,2025-11-17,Google Ads
C0505,Bright Networks,Technology,11-50,Nashville,TN,South,2025-12-13,Referral
C0506,Pulse Security,Education,1-10,San Francisco,CA,West,2026-04-09,Referral
C0507,Metro Robotics,Professional Services,201-500,Dallas,TX,South,2025-08-30,LinkedIn
C0508,Coastal Networks,Manufacturing,11-50,Dallas,TX,South,2026-04-15,Cold Outreach
C0509,Flint Creative,Manufacturing,51-200,Phoenix,AZ,West,2025-11-21,Cold Outreach
C0510,Pixel Energy,E-commerce & Retail,11-50,Kansas City,MO,Midwest,2025-03-02,LinkedIn
C0511,Peak Learning,Professional Services,1-10,Philadelphia,PA,East,2025-02-08,Webinar
C0512,Juniper Payments,Finance,1-10,Chicago,IL,Midwest,2026-04-25,Referral
C0513,Mosaic Dynamics,Education,500+,Houston,TX,South,2025-02-03,Referral
C0514,Mosaic Group,Manufacturing,51-200,Seattle,WA,West,2025-07-04,Organic Search
C0515,Nimbus Consulting,Education,201-500,Chicago,IL,Midwest,2025-08-26,Google Ads
C0516,Haven Software,Finance,1-10,Boston,MA,East,2025-05-10,Google Ads
C0517,Fusion Industries,Finance,51-200,Boston,MA,East,2025-08-09,Referral
C0518,Bold Metrics,Marketing & Media,11-50,New York,NY,East,2026-03-18,Referral
C0519,Bright Retail,Marketing & Media,51-200,Portland,OR,West,2025-01-07,Organic Search
C0520,Metro Print,Education,11-50,Atlanta,GA,South,2026-04-02,LinkedIn
C0521,Vivid Health,E-commerce & Retail,51-200,Philadelphia,PA,East,2026-04-01,Google Ads
C0522,Pulse Print,Marketing & Media,1-10,Columbus,OH,Midwest,2025-09-03,Google Ads
C0523,Bright Apps,E-commerce & Retail,1-10,Detroit,MI,Midwest,2025-04-05,Webinar
C0524,Flint Learning,Finance,201-500,Nashville,TN,South,2026-01-22,Organic Search
C0525,Vertex Media,Healthcare,1-10,Los Angeles,CA,West,2025-04-09,Google Ads
C0526,Stellar Signals,Finance,1-10,Nashville,TN,South,2025-09-03,LinkedIn
C0527,Legacy Brands,Healthcare,201-500,Los Angeles,CA,West,2026-06-01,Organic Search
C0528,Swift Textiles,E-commerce & Retail,11-50,Austin,TX,South,2026-06-15,Referral
C0529,Fusion Supply,E-commerce & Retail,51-200,Baltimore,MD,East,2026-03-27,Webinar
C0530,Onyx Travel,E-commerce & Retail,201-500,Detroit,MI,Midwest,2025-08-11,LinkedIn
C0531,Crest Design,Finance,51-200,Philadelphia,PA,East,2026-02-02,LinkedIn
C0532,True Security,E-commerce & Retail,1-10,Denver,CO,West,2026-02-07,Organic Search
C0533,Vertex Dynamics,Marketing & Media,51-200,Kansas City,MO,Midwest,2025-09-15,LinkedIn
C0534,Peak Ventures,Finance,51-200,Philadelphia,PA,East,2026-01-06,Organic Search
C0535,Vertex Signals,Healthcare,11-50,Minneapolis,MN,Midwest,2025-01-31,Google Ads
C0536,Bright Foods,E-commerce & Retail,51-200,Detroit,MI,Midwest,2025-06-23,Cold Outreach
C0537,Swift Ventures,Professional Services,500+,Boston,MA,East,2025-12-11,Organic Search
C0538,Onyx Learning,Marketing & Media,1-10,Philadelphia,PA,East,2025-05-30,LinkedIn
C0539,Nimbus Metrics,Professional Services,1-10,Washington,DC,East,2025-05-11,Google Ads
C0540,Blue Travel,Marketing & Media,51-200,Dallas,TX,South,2026-04-05,Cold Outreach
C0541,Rapid Payments,Healthcare,11-50,Chicago,IL,Midwest,2026-06-29,Google Ads
C0542,Maple Digital,Education,201-500,Denver,CO,West,2025-12-30,Organic Search
C0543,Prime Events,E-commerce & Retail,1-10,Dallas,TX,South,2026-04-10,Cold Outreach
C0544,Lunar Forge,Professional Services,1-10,Denver,CO,West,2026-06-18,Organic Search
C0545,Pixel Learning,Education,51-200,Austin,TX,South,2025-04-06,Webinar
C0546,Nova Metrics,Marketing & Media,500+,Houston,TX,South,2025-10-20,Google Ads
C0547,Mosaic Marketing,Manufacturing,1-10,Columbus,OH,Midwest,2025-09-21,Referral
C0548,Atlas Robotics,Professional Services,201-500,Boston,MA,East,2025-03-23,Webinar
C0549,Peak Industries,Finance,11-50,Washington,DC,East,2026-03-18,LinkedIn
C0550,Beacon Supply,Technology,1-10,Seattle,WA,West,2025-10-22,Referral
C0551,Haven Group,Marketing & Media,11-50,San Francisco,CA,West,2025-11-17,Organic Search
C0552,Mosaic Works,Education,11-50,Philadelphia,PA,East,2025-04-25,Referral
C0553,Rapid Studios,Manufacturing,51-200,Chicago,IL,Midwest,2025-05-06,Webinar
C0554,Vivid Legal,Education,11-50,Baltimore,MD,East,2026-05-15,Referral
C0555,Rapid Foods,Finance,11-50,Denver,CO,West,2025-02-12,Webinar
C0556,Cedar Realty,Technology,1-10,Miami,FL,South,2025-06-17,LinkedIn
